date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:20:38	30465/30465	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:47%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team2.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team2.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-default.html)
15:20:38	49042/49042	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:47%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team3.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team3.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-default.html)
15:20:38	44488/44488	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:46%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team4.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team4.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-default.html)
15:20:38	2087/2087	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2009:36:56%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/select/jquery-select.js	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/select/jquery-select.js	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-default.html)
15:20:39	1586/1586	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:30%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/dark-logo.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/dark-logo.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-3.html)
15:20:39	99886/99886	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:45%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/bg-6.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/bg-6.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-3.html)
15:20:39	30672/30672	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:43%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/v2-01.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/v2-01.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-3.html)
15:20:39	45232/45232	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:41%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/v2-02.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/v2-02.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-3.html)
15:20:40	134031/134031	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:47%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/bg-5.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/bg-5.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/index-3.html)
15:20:41	49222/49222	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:18%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/about/02.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/about/02.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/about-2.html)
15:20:41	797/797	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2010:21:21%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/css/skills-graph/jqbar.css	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/css/skills-graph/jqbar.css	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/team-single.html)
15:20:42	63648/63648	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:46%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team-v1.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team-v1.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/team-single.html)
15:20:42	4379/4379	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2010:21:32%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/skills-graph/jqbar.js	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/skills-graph/jqbar.js	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/team-single.html)
15:20:43	8930/8930	---M-Z	200	added ('OK')	text/css	date:Thu,%2018%20Nov%202021%2010:21:08%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/css/bootstrap-slider.min.css	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/css/bootstrap-slider.min.css	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:43	3358/3358	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:51%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/01.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/01.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:43	1552/1552	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:50%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/02.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/02.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:43	1446/1446	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:51%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/03.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/03.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:44	1744/1744	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:51%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/04.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/04.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:44	1391/1391	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:52%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/05.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/05.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:45	1449/1449	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:20:53%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/06.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/step/06.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:45	35879/35879	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2010:21:26%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/bootstrap-slider.min.js	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/bootstrap-slider.min.js	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/step.html)
15:20:46	3581/3581	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2018%20Nov%202021%2010:21:29%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/countdown/jquery.downCount.js	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/countdown/jquery.downCount.js	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/coming-soon.html)
15:20:46	3743/3743	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:59%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-7.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-7.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-left.html)
15:20:47	3716/3716	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:57%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-8.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-8.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-left.html)
15:20:47	3386/3386	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:59%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-9.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-9.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-left.html)
15:20:47	3734/3734	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:57%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-10.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-10.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-left.html)
15:20:48	280/280	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Oct%202024%2012:23:41%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/(007)1234567890	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/(007)1234567890	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-masonry-2-columns.html)
15:20:48	35445/35445	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Nov%202021%2005:10:14%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/isotope/isotope.pkgd.min.js	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/js/isotope/isotope.pkgd.min.js	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-masonry-2-columns.html)
15:20:50	2752/2752	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:21:00%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-4.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-4.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-singal-left.html)
15:20:50	66099/66099	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:41%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/blog-1.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/blog/blog-1.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-singal-left.html)
15:20:50	3689/3689	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:58%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-5.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-5.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-singal-left.html)
15:20:50	3984/3984	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:58%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-6.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/thumbnail/thum-6.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/blog-singal-left.html)
15:20:53	29604/29604	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:47%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/inner-bg-2.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/bg/inner-bg-2.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/profile-details.html)
15:20:53	67227/67227	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:45%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team-v2.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/team/team-v2.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/elements-team.html)
15:20:56	17380/17380	---M--	200	added ('OK')	image/png	date:Thu,%2018%20Nov%202021%2010:19:50%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/profile/profile-img.png	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/profile/profile-img.png	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/profile-details.html)
15:20:58	62899/62899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20Nov%202021%2010:20:33%20GMT	https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/story/stories-1.jpg	C:/Users/uiser/Downloads/cupid-love/themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/images/story/stories-1.jpg	(from https://themes.potenzaglobalsolutions.com/html/cupid-love-dating-website-html5-template/cupid-love/stories-details.html)
